id	status	price	genres	default_country_policy	countries
16806	NORMAL	6.69	0,119	ALLOW	
44258	FROZEN	7.91	0,58	ALLOW	
74701	NORMAL	6.57	0,52	ALLOW	
35447	NORMAL	9.81	0,108	ALLOW	
58742	NORMAL	6.24	0,108	ALLOW	
87322	NORMAL	1.47	0,108	ALLOW	
83379	NORMAL	6.67	0,101	ALLOW	
16505	NORMAL	7.24	0,77	ALLOW	
82258	NORMAL	3.22	0,77	ALLOW	
44292	NORMAL	9.83	0,108	ALLOW	
65165	NORMAL	6.78	0,83	ALLOW	
47740	NORMAL	7.19	0,83	ALLOW	
91435	NORMAL	7.61	0,68	ALLOW	
41343	NORMAL	8.85	0,68	ALLOW	
42114	NORMAL	6.18	99,127	ALLOW	
3535	NORMAL	7.80	0,68	ALLOW	
10155	NORMAL	8.30	0,101	ALLOW	
39255	NORMAL	8.98	0,108	ALLOW	
91383	NORMAL	6.97	0,62	ALLOW	
24204	NORMAL	4.98	0,68	ALLOW	
79093	NORMAL	5.18	0,108	ALLOW	
30388	NORMAL	7.52	0,108	ALLOW	
37793	NORMAL	5.55	0,108	ALLOW	
89261	NORMAL	6.76	0,108	ALLOW	
7585	NORMAL	5.87	0,77	ALLOW	
12016	NORMAL	1.00	0,77	ALLOW	
17388	NORMAL	8.55	0,77	ALLOW	
7014	NORMAL	4.29	0,68	ALLOW	
54970	NORMAL	3.30	0,108	ALLOW	
25372	NORMAL	5.83	0,68	ALLOW	
10687	NORMAL	1.86	0,68	ALLOW	
91354	NORMAL	7.37	0,68	ALLOW	
37038	NORMAL	0.64	0,77	ALLOW	
12007	NORMAL	9.87	0,59	ALLOW	
79673	NORMAL	1.66	0,77	ALLOW	
71283	NORMAL	1.77	0,77	ALLOW	
86120	NORMAL	0.09	0,95	ALLOW	
78957	NORMAL	2.69	0,59	ALLOW	
81011	NORMAL	4.41	0,59	ALLOW	
62386	NORMAL	7.88	0,108	ALLOW	
12845	NORMAL	6.72	0,51	ALLOW	
7930	NORMAL	5.70	0,119	ALLOW	
74713	NORMAL	8.12	0,108	ALLOW	
70250	NORMAL	9.52	0,68	ALLOW	
16694	NORMAL	3.90	0,77	ALLOW	
87047	NORMAL	8.57	0,108	ALLOW	
47287	NORMAL	8.78	0,59	ALLOW	
31426	NORMAL	0.72	0,77	ALLOW	
3800	NORMAL	9.13	0,108	ALLOW	
28145	NORMAL	2.32	0,108	ALLOW	
13361	NORMAL	7.81	0,108	ALLOW	
94341	NORMAL	2.58	0,68	ALLOW	
60691	NORMAL	4.84	0,77	ALLOW	
19079	NORMAL	1.52	0,59	ALLOW	
77820	NORMAL	0.79	0,59	ALLOW	
736	NORMAL	0.54	0,52	ALLOW	
21117	NORMAL	4.53	0,108	ALLOW	
25586	NORMAL	1.78	99,127	ALLOW	
23616	NORMAL	4.06	82,84	ALLOW	
80896	NORMAL	6.06	0,108	ALLOW	
78175	NORMAL	6.88	0,108	ALLOW	
32829	NORMAL	3.91	0,68	ALLOW	
83975	NORMAL	1.17	0,68	ALLOW	
5470	NORMAL	2.92	0,68	ALLOW	
59632	NORMAL	5.13	0,68	ALLOW	
64543	NORMAL	3.83	0,77	ALLOW	
4920	NORMAL	2.49	0,52	ALLOW	
14099	NORMAL	9.31	0,77	ALLOW	
29759	NORMAL	1.00	0,108	ALLOW	
96036	NORMAL	2.73	0,108	ALLOW	
72386	NORMAL	6.58	0,77	ALLOW	
92	NORMAL	2.82	99,127	ALLOW	
27597	NORMAL	1.87	0,77	ALLOW	
70174	NORMAL	1.43	0,77	ALLOW	
62999	NORMAL	9.18	0,77	ALLOW	
12992	NORMAL	9.80	0,77	ALLOW	
48704	NORMAL	2.38	0,57	ALLOW	
41741	NORMAL	3.75	0,77	ALLOW	
91741	NORMAL	8.82	0,98	ALLOW	
93254	NORMAL	3.29	0,55	ALLOW	
98842	NORMAL	1.19	0,119	ALLOW	
46821	NORMAL	8.64	0,111	ALLOW	
83489	NORMAL	3.15	0,68	ALLOW	
9770	NORMAL	4.02	0,68	ALLOW	
49162	NORMAL	2.64	0,119	ALLOW	
64708	NORMAL	7.85	0,68	ALLOW	
79466	NORMAL	0.99	0,77	ALLOW	
49608	NORMAL	1.32	0,52	ALLOW	
26837	NORMAL	5.55	0,108	ALLOW	
51203	NORMAL	4.84	0,59	ALLOW	
24533	NORMAL	7.85	0,58	ALLOW	
99672	NORMAL	9.51	0,108	ALLOW	
49025	TRASHED	7.43	0,62	ALLOW	
37192	NORMAL	1.53	0,77	ALLOW	
11509	NORMAL	5.09	0,77	ALLOW	
69100	TRASHED	1.24	0,62	ALLOW	
54417	NORMAL	7.57	0,74	ALLOW	
15365	NORMAL	5.42	0,61	ALLOW	
2870	NORMAL	9.74	0,77	ALLOW	
69169	NORMAL	1.13	0,77	ALLOW	
2978	NORMAL	1.56	0,111	ALLOW	
56607	NORMAL	3.37	0,111	ALLOW	
69456	NORMAL	6.18	0,68	ALLOW	
93747	NORMAL	0.52	0,68	ALLOW	
16540	NORMAL	3.07	0,68	ALLOW	
85164	NORMAL	4.44	0,68	ALLOW	
70596	NORMAL	8.66	0,107	ALLOW	
94536	NORMAL	1.33	0,107	ALLOW	
51236	NORMAL	5.19	0,107	ALLOW	
56850	NORMAL	1.65	0,59	ALLOW	
68726	NORMAL	7.44	0,133	ALLOW	
55696	NORMAL	9.11	0,59	ALLOW	
41858	NORMAL	8.12	0,108	ALLOW	
97385	NORMAL	2.30	0,122	ALLOW	
53970	NORMAL	5.92	0,107	ALLOW	
16658	NORMAL	7.10	0,77	ALLOW	
61449	NORMAL	2.51	99,127	ALLOW	
14157	NORMAL	1.05	0,122	ALLOW	
63641	NORMAL	3.06	0,122	ALLOW	
72151	NORMAL	4.17	0,58	ALLOW	
64709	NORMAL	1.70	0,101	ALLOW	
17917	NORMAL	7.42	0,77	ALLOW	
74706	NORMAL	4.52	99,127	ALLOW	
449	NORMAL	4.55	0,57	ALLOW	
40987	NORMAL	3.79	0,77	ALLOW	
39450	NORMAL	4.17	0,101	ALLOW	
93426	NORMAL	4.48	0,107	ALLOW	
70946	NORMAL	2.92	0,77	ALLOW	
62810	NORMAL	6.35	0,77	ALLOW	
2910	NORMAL	3.08	0,107	ALLOW	
65707	NORMAL	7.65	0,62	ALLOW	
60377	NORMAL	6.31	0,77	ALLOW	
79355	TRASHED	2.41	0,62	ALLOW	
22308	NORMAL	2.09	0,122	ALLOW	
84157	NORMAL	7.77	0,122	ALLOW	
63351	NORMAL	3.25	0,122	ALLOW	
70700	NORMAL	6.04	0,68	ALLOW	
20542	NORMAL	1.37	0,68	ALLOW	
73375	NORMAL	4.21	0,68	ALLOW	
17358	NORMAL	1.63	0,122	ALLOW	
48384	NORMAL	0.09	0,122	ALLOW	
31400	NORMAL	6.23	0,122	ALLOW	
93723	NORMAL	3.38	0,122	ALLOW	
74977	NORMAL	8.66	0,68	ALLOW	
60518	NORMAL	6.55	0,122	ALLOW	
34118	NORMAL	1.58	0,122	ALLOW	
15635	NORMAL	5.24	0,122	ALLOW	
46755	NORMAL	0.65	0,122	ALLOW	
35577	NORMAL	1.90	0,68	ALLOW	
87379	NORMAL	6.04	0,83	ALLOW	
81450	NORMAL	8.14	0,77	ALLOW	
7072	NORMAL	5.31	0,77	ALLOW	
78022	NORMAL	6.33	0,77	ALLOW	
75018	NORMAL	3.91	0,77	ALLOW	
89833	NORMAL	7.13	0,135	ALLOW	
67002	NORMAL	1.10	0,59	ALLOW	
55262	NORMAL	4.93	0,107	ALLOW	
95363	NORMAL	0.90	0,59	ALLOW	
25447	NORMAL	1.21	0,51	ALLOW	
59010	NORMAL	1.82	0,83	ALLOW	
4759	NORMAL	2.55	0,51	ALLOW	
31827	NORMAL	5.32	0,101	ALLOW	
13772	NORMAL	8.03	0,101	ALLOW	
63804	NORMAL	0.45	0,119	ALLOW	
38820	NORMAL	9.93	0,71	ALLOW	
5227	NORMAL	7.80	0,77	ALLOW	
55239	FROZEN	2.44	0,55	ALLOW	
87802	FROZEN	9.50	0,55	ALLOW	
55285	FROZEN	7.58	0,55	ALLOW	
38948	FROZEN	8.41	0,55	ALLOW	
28477	FROZEN	8.44	0,58	ALLOW	
54386	FROZEN	4.54	0,82	ALLOW	
37336	FROZEN	7.79	0,58	ALLOW	
50206	FROZEN	6.59	0,55	ALLOW	
95862	FROZEN	7.80	0,55	ALLOW	
44532	FROZEN	8.00	0,55	ALLOW	
40665	FROZEN	8.29	0,55	ALLOW	
89438	FROZEN	8.52	0,58	ALLOW	
29087	FROZEN	1.48	0,58	ALLOW	
43911	FROZEN	1.19	0,55	ALLOW	
93006	FROZEN	0.16	0,55	ALLOW	
44470	FROZEN	8.18	0,58	ALLOW	
1460	FROZEN	4.55	0,58	ALLOW	
84304	FROZEN	1.29	0,55	ALLOW	
10478	FROZEN	5.58	0,55	ALLOW	
23153	FROZEN	0.55	0,55	ALLOW	
95719	FROZEN	8.04	0,55	ALLOW	
39096	FROZEN	6.07	0,55	ALLOW	
36882	FROZEN	7.56	0,55	ALLOW	
50222	FROZEN	5.87	0,58	ALLOW	
98064	FROZEN	7.41	0,58	ALLOW	
11978	FROZEN	3.77	0,58	ALLOW	
28573	FROZEN	4.20	0,58	ALLOW	
23321	FROZEN	5.91	0,52	ALLOW	
23866	FROZEN	6.05	0,52	ALLOW	
29048	FROZEN	0.59	0,55	ALLOW	
17683	FROZEN	3.60	0,58	ALLOW	
78307	FROZEN	5.82	0,58	ALLOW	
81986	FROZEN	0.16	0,122	ALLOW	
20919	FROZEN	2.29	0,55	ALLOW	
50407	FROZEN	5.45	0,55	ALLOW	
88408	FROZEN	9.98	0,52	ALLOW	
39700	FROZEN	0.27	0,55	ALLOW	
99133	FROZEN	4.51	0,55	ALLOW	
59657	FROZEN	2.37	0,55	ALLOW	
44540	FROZEN	2.96	0,58	ALLOW	
89358	FROZEN	5.79	0,52	ALLOW	
93011	FROZEN	5.55	0,55	ALLOW	
72097	FROZEN	2.93	0,82	ALLOW	
89987	FROZEN	3.89	0,52	ALLOW	
81197	FROZEN	2.80	0,55	ALLOW	
31051	FROZEN	6.85	0,52	ALLOW	
89598	FROZEN	1.16	0,55	ALLOW	
37538	FROZEN	1.44	0,55	ALLOW	
21425	NORMAL	9.45	99,127	ALLOW	
33579	NORMAL	1.30	99,127	ALLOW	
15274	NORMAL	2.21	99,127	ALLOW	
2177	NORMAL	8.92	0,77	ALLOW	
79911	NORMAL	7.79	0,68	ALLOW	
42775	NORMAL	3.60	0,77	ALLOW	
2364	NORMAL	3.94	0,77	ALLOW	
99456	NORMAL	2.75	0,77	ALLOW	
93887	NORMAL	0.57	0,77	ALLOW	
61792	NORMAL	2.57	0,77	ALLOW	
12736	NORMAL	3.59	0,77	ALLOW	
45229	NORMAL	6.54	0,107	ALLOW	
1449	NORMAL	9.83	0,107	ALLOW	
14014	NORMAL	2.48	99,127	ALLOW	
21866	NORMAL	4.30	0,77	ALLOW	
74323	NORMAL	8.66	0,77	ALLOW	
46263	NORMAL	6.73	0,107	ALLOW	
21778	NORMAL	4.00	0,77	ALLOW	
47642	NORMAL	5.52	0,135	ALLOW	
89312	NORMAL	7.13	0,101	ALLOW	
20567	NORMAL	4.06	0,108	ALLOW	
61256	NORMAL	0.16	0,108	ALLOW	
288	FROZEN	5.01	0,77	ALLOW	
95886	NORMAL	1.28	0,58	ALLOW	
69803	NORMAL	8.21	0,68	ALLOW	
52132	NORMAL	9.12	0,107	ALLOW	
39437	NORMAL	6.02	0,61	ALLOW	
97250	NORMAL	7.38	0,77	ALLOW	
13955	FROZEN	0.55	0,106	ALLOW	
94098	FROZEN	5.25	0,58	ALLOW	
10088	FROZEN	7.15	0,58	ALLOW	
21631	FROZEN	3.00	0,55	ALLOW	
41107	FROZEN	0.60	0,55	ALLOW	
1826	FROZEN	8.78	0,55	ALLOW	
42865	FROZEN	3.62	0,55	ALLOW	
58516	FROZEN	2.60	0,55	ALLOW	
53148	FROZEN	7.39	0,55	ALLOW	
41245	FROZEN	0.11	0,55	ALLOW	
7769	FROZEN	1.25	0,55	ALLOW	
93127	FROZEN	7.83	0,55	ALLOW	
32508	FROZEN	6.42	0,55	ALLOW	
22600	FROZEN	0.26	0,55	ALLOW	
75802	FROZEN	0.79	0,55	ALLOW	
55272	FROZEN	6.15	0,55	ALLOW	
23392	FROZEN	1.86	0,55	ALLOW	
74187	FROZEN	1.94	0,55	ALLOW	
65333	FROZEN	2.48	0,58	ALLOW	
12389	FROZEN	2.51	0,58	ALLOW	
84907	FROZEN	8.69	0,58	ALLOW	
73126	FROZEN	8.75	0,58	ALLOW	
66513	FROZEN	2.10	0,58	ALLOW	
84352	FROZEN	0.43	0,55	ALLOW	
58243	FROZEN	8.83	0,58	ALLOW	
9041	FROZEN	5.52	0,58	ALLOW	
96755	FROZEN	4.08	0,58	ALLOW	
65479	FROZEN	6.01	0,58	ALLOW	
70885	FROZEN	1.71	0,58	ALLOW	
94985	FROZEN	9.53	0,58	ALLOW	
14647	FROZEN	2.48	0,55	ALLOW	
35099	FROZEN	9.11	0,58	ALLOW	
48421	FROZEN	3.05	0,58	ALLOW	
31252	FROZEN	3.90	0,58	ALLOW	
64876	FROZEN	3.48	0,55	ALLOW	
61672	FROZEN	7.33	0,58	ALLOW	
65365	FROZEN	0.89	0,58	ALLOW	
59776	FROZEN	4.70	0,58	ALLOW	
34468	FROZEN	3.46	0,58	ALLOW	
15094	FROZEN	5.89	0,58	ALLOW	
58888	FROZEN	5.00	0,55	ALLOW	
58282	FROZEN	3.91	0,55	ALLOW	
37969	FROZEN	7.11	0,55	ALLOW	
77090	FROZEN	3.19	0,55	ALLOW	
7555	FROZEN	3.77	0,55	ALLOW	
50940	FROZEN	1.50	0,55	ALLOW	
70148	FROZEN	8.69	0,55	ALLOW	
33027	FROZEN	2.48	0,55	ALLOW	
11112	FROZEN	0.33	0,55	ALLOW	
27380	FROZEN	9.02	0,55	ALLOW	
6372	FROZEN	2.85	0,55	ALLOW	
65808	NORMAL	8.83	0,61	ALLOW	
36832	NORMAL	9.93	0,68	ALLOW	
59469	NORMAL	4.28	0,55	ALLOW	
30329	NORMAL	8.59	0,122	ALLOW	
60516	NORMAL	0.12	0,95	ALLOW	
96019	NORMAL	7.13	0,107	ALLOW	
97556	NORMAL	3.38	0,107	ALLOW	
95823	FROZEN	9.21	0,107	ALLOW	
61372	NORMAL	9.00	0,101	ALLOW	
17758	NORMAL	3.74	0,61	ALLOW	
50250	NORMAL	0.89	0,61	ALLOW	
22565	NORMAL	2.90	0,130	ALLOW	
28035	NORMAL	3.35	0,68	ALLOW	
46070	FROZEN	0.05	0,59	ALLOW	
49581	NORMAL	8.86	0,107	ALLOW	
37330	NORMAL	6.01	0,122	ALLOW	
41217	NORMAL	2.30	0,122	ALLOW	
68000	FROZEN	7.00	0,55	ALLOW	
13220	NORMAL	7.06	0,77	ALLOW	
47564	NORMAL	2.88	0,101	ALLOW	
78222	TRASHED	3.83	0,59	ALLOW	
87611	NORMAL	6.28	0,59	ALLOW	
91457	NORMAL	0.83	0,59	ALLOW	
13882	NORMAL	8.35	0,122	ALLOW	
69324	NORMAL	6.92	0,78	ALLOW	
65580	NORMAL	6.34	0,68	ALLOW	
41523	NORMAL	8.27	0,77	ALLOW	
54387	NORMAL	2.65	0,151	ALLOW	
81044	NORMAL	0.80	0,68	ALLOW	
56003	NORMAL	3.48	0,122	ALLOW	
79769	NORMAL	6.97	0,77	ALLOW	
81786	NORMAL	0.92	0,127	ALLOW	
36680	NORMAL	6.34	0,61	ALLOW	
72102	NORMAL	5.41	0,51	ALLOW	
57945	NORMAL	6.54	0,108	ALLOW	
97546	NORMAL	8.58	0,108	ALLOW	
3679	NORMAL	4.65	0,108	ALLOW	
63193	NORMAL	1.20	0,77	ALLOW	
27207	NORMAL	6.19	0,107	ALLOW	
7677	NORMAL	7.32	0,107	ALLOW	
89468	NORMAL	0.69	0,107	ALLOW	
97270	NORMAL	5.77	0,107	ALLOW	
54071	NORMAL	6.33	0,107	ALLOW	
44632	NORMAL	9.22	0,107	ALLOW	
23054	NORMAL	4.49	0,77	ALLOW	
25642	NORMAL	9.67	0,77	ALLOW	
27080	NORMAL	1.36	0,108	ALLOW	
90096	NORMAL	2.40	0,119	ALLOW	
53711	NORMAL	6.88	0,77	ALLOW	
77244	NORMAL	4.74	0,77	ALLOW	
74882	NORMAL	6.28	0,77	ALLOW	
95948	NORMAL	0.39	0,77	ALLOW	
54902	NORMAL	3.88	0,77	ALLOW	
84207	NORMAL	6.07	99,127	ALLOW	
90974	NORMAL	3.33	0,59	ALLOW	
24195	NORMAL	9.32	0,59	ALLOW	
63645	NORMAL	6.37	0,59	ALLOW	
13945	NORMAL	4.66	0,77	ALLOW	
31792	NORMAL	9.12	0,77	ALLOW	
18459	NORMAL	8.69	82,84	ALLOW	
81399	UNRELEASED	3.76	0,122	ALLOW	
9092	NORMAL	8.32	0,77	ALLOW	
51254	NORMAL	3.10	0,77	ALLOW	
44434	NORMAL	1.89	0,77	ALLOW	
56987	NORMAL	6.52	0,107	ALLOW	
4971	NORMAL	2.48	0,68	ALLOW	
17347	NORMAL	6.41	0,77	ALLOW	
58788	NORMAL	8.73	0,77	ALLOW	
75599	NORMAL	0.85	0,107	ALLOW	
18644	NORMAL	2.24	0,107	ALLOW	
16098	NORMAL	9.94	0,107	ALLOW	
77673	NORMAL	4.13	0,107	ALLOW	
20147	NORMAL	6.55	0,107	ALLOW	
42663	NORMAL	1.13	0,107	ALLOW	
22897	NORMAL	1.70	0,107	ALLOW	
65023	NORMAL	3.16	0,107	ALLOW	
49988	NORMAL	1.78	0,107	ALLOW	
27911	NORMAL	9.49	0,68	ALLOW	
24142	NORMAL	1.39	0,77	ALLOW	
87734	NORMAL	3.33	0,77	ALLOW	
61889	NORMAL	8.76	0,77	ALLOW	
74284	NORMAL	1.62	0,68	ALLOW	
84433	NORMAL	2.40	0,77	ALLOW	
8924	FROZEN	2.66	0,55	ALLOW	
60077	FROZEN	8.99	0,55	ALLOW	
45039	NORMAL	9.93	0,101	ALLOW	
79118	NORMAL	5.59	0,101	ALLOW	
89550	NORMAL	8.29	0,101	ALLOW	
99041	NORMAL	6.99	0,68	ALLOW	
16387	NORMAL	7.76	0,68	ALLOW	
95122	NORMAL	3.68	0,107	ALLOW	
22627	FROZEN	6.82	0,55	ALLOW	
2752	NORMAL	8.56	0,111	ALLOW	
35197	NORMAL	1.36	0,61	ALLOW	
31691	NORMAL	9.64	0,68	ALLOW	
63342	NORMAL	8.67	0,61	ALLOW	
20691	NORMAL	8.35	0,61	ALLOW	
6605	FROZEN	8.43	0,55	ALLOW	
73045	NORMAL	7.27	0,108	ALLOW	
1901	NORMAL	8.83	0,77	ALLOW	
78373	NORMAL	6.10	0,108	ALLOW	
72207	NORMAL	0.26	0,74	ALLOW	
7546	NORMAL	0.60	0,77	ALLOW	
41729	NORMAL	4.68	0,77	ALLOW	
38522	NORMAL	4.50	0,59	ALLOW	
44423	NORMAL	2.19	0,122	ALLOW	
11120	NORMAL	3.49	0,122	ALLOW	
27113	NORMAL	3.36	0,122	ALLOW	
47673	NORMAL	0.14	0,122	ALLOW	
95625	NORMAL	9.57	0,122	ALLOW	
90649	NORMAL	0.14	0,122	ALLOW	
71508	NORMAL	0.20	0,122	ALLOW	
76084	NORMAL	1.52	0,122	ALLOW	
81469	FROZEN	1.99	0,55	ALLOW	
87664	FROZEN	5.48	0,55	ALLOW	
44080	FROZEN	8.13	0,51	ALLOW	
76982	NORMAL	0.92	0,107	ALLOW	
15089	NORMAL	2.51	0,107	ALLOW	
23728	NORMAL	7.14	0,68	ALLOW	
9320	NORMAL	4.65	0,77	ALLOW	
79838	FROZEN	1.70	0,55	ALLOW	
3435	FROZEN	5.52	0,58	ALLOW	
55003	FROZEN	3.58	0,55	ALLOW	
98249	NORMAL	0.25	0,111	ALLOW	
69929	FROZEN	7.73	0,55	ALLOW	
54787	NORMAL	7.16	0,111	ALLOW	
17596	NORMAL	2.11	0,77	ALLOW	
26548	NORMAL	8.34	0,52	ALLOW	
22193	NORMAL	7.63	0,77	ALLOW	
67363	NORMAL	6.80	59,60	ALLOW	
87594	NORMAL	6.73	0,77	ALLOW	
64889	NORMAL	2.19	0,59	ALLOW	
51217	NORMAL	4.73	0,107	ALLOW	
67928	FROZEN	5.01	0,88	ALLOW	
80127	FROZEN	0.98	0,88	ALLOW	
88445	NORMAL	1.12	0,108	ALLOW	
31443	NORMAL	3.65	0,77	ALLOW	
3694	NORMAL	7.02	0,77	ALLOW	
61576	NORMAL	9.97	0,107	ALLOW	
32434	NORMAL	2.96	0,68	ALLOW	
11009	NORMAL	0.34	0,68	ALLOW	
44096	TRASHED	8.50	0,77	ALLOW	
43329	NORMAL	6.95	0,61	ALLOW	
87218	NORMAL	8.73	0,77	ALLOW	
58512	NORMAL	3.84	0,77	ALLOW	
44750	NORMAL	9.20	0,61	ALLOW	
11375	NORMAL	4.12	0,74	ALLOW	
12368	NORMAL	6.24	0,71	ALLOW	
81084	NORMAL	1.76	0,108	ALLOW	
89376	NORMAL	0.05	0,77	ALLOW	
614	NORMAL	5.66	0,68	ALLOW	
42308	NORMAL	0.09	0,60	ALLOW	
95665	NORMAL	2.84	0,60	ALLOW	
38169	NORMAL	8.84	0,95	ALLOW	
22362	NORMAL	2.05	0,95	ALLOW	
68443	NORMAL	8.41	0,95	ALLOW	
68910	NORMAL	7.88	0,95	ALLOW	
52658	NORMAL	3.91	0,95	ALLOW	
64714	NORMAL	8.73	0,95	ALLOW	
20038	NORMAL	1.92	0,88	ALLOW	
65560	FROZEN	9.39	0,55	ALLOW	
27514	NORMAL	7.16	59,60	ALLOW	
66696	NORMAL	6.27	0,68	ALLOW	
51623	FROZEN	0.84	0,60	ALLOW	
64641	FROZEN	3.67	0,60	ALLOW	
28648	FROZEN	8.77	0,60	ALLOW	
68737	FROZEN	8.32	0,60	ALLOW	
99416	FROZEN	7.49	0,60	ALLOW	
4563	NORMAL	0.32	0,60	ALLOW	
68907	FROZEN	1.18	0,77	ALLOW	
81951	NORMAL	0.83	0,107	ALLOW	
24206	NORMAL	0.43	0,77	ALLOW	
9234	NORMAL	1.88	0,68	ALLOW	
91704	FROZEN	8.20	0,60	ALLOW	
57033	NORMAL	8.51	0,60	ALLOW	
11604	NORMAL	0.70	0,60	ALLOW	
47331	NORMAL	5.22	0,58	ALLOW	
86544	NORMAL	3.76	0,122	ALLOW	
9738	NORMAL	1.01	0,122	ALLOW	
62267	NORMAL	8.80	0,122	ALLOW	
40420	NORMAL	1.02	0,122	ALLOW	
6583	NORMAL	1.30	0,122	ALLOW	
83456	FROZEN	2.22	0,55	ALLOW	
65940	FROZEN	2.82	0,55	ALLOW	
34675	NORMAL	8.48	0,119	ALLOW	
73255	NORMAL	8.67	0,68	ALLOW	
93689	NORMAL	0.55	0,68	ALLOW	
31943	NORMAL	0.18	0,59	ALLOW	
81397	NORMAL	2.83	0,61	ALLOW	
21985	NORMAL	4.65	0,61	ALLOW	
30840	NORMAL	5.34	0,108	ALLOW	
17599	NORMAL	2.89	0,108	ALLOW	
61604	NORMAL	2.61	0,77	ALLOW	
49747	NORMAL	2.83	0,120	ALLOW	
83836	NORMAL	1.25	0,77	ALLOW	
38520	NORMAL	7.90	0,58	ALLOW	
20104	NORMAL	2.98	0,77	ALLOW	
44603	FROZEN	8.59	0,55	ALLOW	
99469	NORMAL	7.76	0,77	ALLOW	
78881	NORMAL	0.63	0,77	ALLOW	
4576	NORMAL	2.87	0,77	ALLOW	
92640	NORMAL	7.30	0,77	ALLOW	
34775	NORMAL	4.36	0,68	ALLOW	
5748	NORMAL	7.46	0,77	ALLOW	
9062	NORMAL	7.92	0,61	ALLOW	
80454	FROZEN	2.75	0,55	ALLOW	
46831	FROZEN	4.43	0,55	ALLOW	
24079	FROZEN	8.50	0,58	ALLOW	
23944	FROZEN	2.02	0,60	ALLOW	
95466	FROZEN	4.53	0,60	ALLOW	
12321	FROZEN	2.00	0,60	ALLOW	
63494	FROZEN	8.12	0,60	ALLOW	
89430	FROZEN	1.57	0,60	ALLOW	
29611	FROZEN	2.73	0,60	ALLOW	
32989	FROZEN	4.06	0,60	ALLOW	
17855	NORMAL	1.72	0,77	ALLOW	
8369	NORMAL	5.76	0,77	ALLOW	
53084	NORMAL	0.99	0,60	ALLOW	
66870	NORMAL	2.66	0,107	ALLOW	
68042	NORMAL	1.52	0,77	ALLOW	
75090	NORMAL	8.35	0,69	ALLOW	
3521	NORMAL	8.62	0,61	ALLOW	
67488	NORMAL	9.88	0,77	ALLOW	
27800	NORMAL	4.00	0,77	ALLOW	
21624	NORMAL	5.15	0,77	ALLOW	
85846	NORMAL	9.54	0,77	ALLOW	
61810	NORMAL	1.13	0,77	ALLOW	
12486	NORMAL	1.54	0,101	ALLOW	
41958	NORMAL	3.43	0,77	ALLOW	
80497	NORMAL	4.52	0,77	ALLOW	
72570	NORMAL	3.48	0,77	ALLOW	
59706	NORMAL	8.52	0,58	ALLOW	
35162	NORMAL	2.06	0,77	ALLOW	
95409	NORMAL	0.22	0,77	ALLOW	
39434	FROZEN	7.28	0,77	ALLOW	
78001	FROZEN	1.44	0,77	ALLOW	
2880	FROZEN	6.51	0,77	ALLOW	
66051	FROZEN	8.50	0,77	ALLOW	
68462	FROZEN	5.94	0,77	ALLOW	
8256	FROZEN	0.68	0,77	ALLOW	
21146	FROZEN	2.53	0,101	ALLOW	
91584	FROZEN	8.06	0,101	ALLOW	
3739	FROZEN	1.65	0,101	ALLOW	
64845	FROZEN	7.83	0,101	ALLOW	
68385	FROZEN	7.62	0,101	ALLOW	
1856	NORMAL	5.53	0,61	ALLOW	
6025	FROZEN	7.10	0,101	ALLOW	
52334	NORMAL	5.40	0,77	ALLOW	
25911	NORMAL	5.15	0,77	ALLOW	
60053	NORMAL	8.49	0,77	ALLOW	
5503	NORMAL	4.60	59,60	ALLOW	
23062	NORMAL	5.91	0,55	ALLOW	
59923	NORMAL	1.69	0,77	ALLOW	
20107	FROZEN	8.59	0,107	ALLOW	
48214	NORMAL	9.80	0,107	ALLOW	
12307	NORMAL	5.75	0,101	ALLOW	
25029	NORMAL	4.95	0,77	ALLOW	
11917	NORMAL	8.76	0,61	ALLOW	
84811	FROZEN	3.11	0,58	ALLOW	
10076	NORMAL	8.30	0,77	ALLOW	
40925	NORMAL	0.36	0,68	ALLOW	
91872	NORMAL	7.11	0,77	ALLOW	
52409	NORMAL	0.10	59,60	ALLOW	
82486	NORMAL	9.84	59,60	ALLOW	
29723	NORMAL	0.71	59,60	ALLOW	
6339	NORMAL	4.66	0,101	ALLOW	
59430	NORMAL	1.64	0,77	ALLOW	
24479	NORMAL	6.75	0,59	ALLOW	
11853	NORMAL	1.74	0,77	ALLOW	
2530	NORMAL	3.02	59,60	ALLOW	
44804	NORMAL	3.94	0,130	ALLOW	
29284	NORMAL	9.31	0,77	ALLOW	
97668	NORMAL	3.28	0,77	ALLOW	
48895	NORMAL	7.34	59,60	ALLOW	
31935	NORMAL	2.87	0,77	ALLOW	
16919	NORMAL	9.57	0,127	ALLOW	
8217	NORMAL	5.03	0,59	ALLOW	
69923	NORMAL	9.92	59,60	ALLOW	
41146	NORMAL	6.26	0,77	ALLOW	
84453	NORMAL	5.59	0,77	ALLOW	
49370	NORMAL	7.42	59,60	ALLOW	
51352	NORMAL	7.42	0,107	ALLOW	
32574	NORMAL	6.81	0,69	ALLOW	
40276	NORMAL	7.35	0,77	ALLOW	
5065	NORMAL	7.34	0,60	ALLOW	
67093	NORMAL	2.55	0,107	ALLOW	
61427	NORMAL	7.75	0,107	ALLOW	
13671	NORMAL	6.87	0,107	ALLOW	
47418	NORMAL	4.22	0,107	ALLOW	
